Make,Model,Buyer,Greater100,Greater105,Greater110,Purchase Count,Market Share,Particular Market Share,Purchase Age,Inverse Age
Honda,Pilot,Pioneer Chrysler BC,4,3,2,5,0.010478622909523476,0.017857142857142856,164.25,0.0060882800608828
Honda,Pilot,1275590 B.C. Ltd.,1,0,0,5,0.0022041844517528514,0.017857142857142856,191.0,0.005235602094240838
Honda,Pilot,Automobile Endirect.com,4,1,1,5,0.008956686026170318,0.017857142857142856,150.66666666666666,0.006637168141592921
Honda,Pilot,2120004 Alberta Ltd - Diamond Motors,4,4,3,5,0.002221677979147715,0.017857142857142856,191.4,0.00522466039707419
Honda,Pilot,Sisley For Honda,3,3,1,4,0.002624029109229585,0.014285714285714285,211.66666666666666,0.004724409448818898
Honda,Pilot,MB MOTORS,2,2,2,4,0.0039535371912392415,0.014285714285714285,84.0,0.011904761904761904
Honda,Pilot,Go Auto Wholesale - AB,2,0,0,4,0.005283045273248898,0.014285714285714285,211.66666666666666,0.004724409448818898
Honda,Pilot,Seattle Direct Auto Sales,3,2,2,4,0.0006297669862151004,0.014285714285714285,175.5,0.005698005698005698
Honda,Pilot,Kenny U-Pull Ottawa,2,2,2,4,0.0036036666433419636,0.014285714285714285,157.5,0.006349206349206349
Honda,Pilot,Island Park Auto Sales Inc.,0,0,0,4,0.001731859212091526,0.014285714285714285,131.33333333333334,0.0076142131979695426
Honda,Pilot,Northland Volkswagen,4,3,0,4,0.002099223287383668,0.014285714285714285,176.0,0.005681818181818182
Honda,Pilot,Horsepower Auto Inc,2,2,2,3,0.0006122734588202366,0.010714285714285714,142.0,0.007042253521126761
Honda,Pilot,Alpha Auto Access Ltd.,0,0,0,3,0.0016094045203274788,0.010714285714285714,101.33333333333333,0.00986842105263158
Honda,Pilot,Applewood Nissan Richmond,2,2,2,3,0.0028514449653628156,0.010714285714285714,161.5,0.006191950464396285
Honda,Pilot,Saugans Automobiles Inc - Motor Palace,0,0,0,3,0.0008396893149534672,0.010714285714285714,198.5,0.005037783375314861
Honda,Pilot,Lexa Auto Sales Ltd.,1,1,1,3,0.0035686795885522355,0.010714285714285714,184.0,0.005434782608695652
Honda,Pilot,Car Land Inc,0,0,0,3,0.0001574417465537751,0.010714285714285714,185.0,0.005405405405405406
Honda,Pilot,Luminous Auto Group Inc.,1,1,1,3,0.0009971310615072423,0.010714285714285714,186.0,0.005376344086021506
Honda,Pilot,DO NOT USE - First Choice Motors,0,0,0,3,0.002414106780491218,0.010714285714285714,185.0,0.005405405405405406
Honda,Pilot,Marks Marine And Sled,0,0,0,3,0.0005073122944510532,0.010714285714285714,,
Honda,Pilot,HDO Cars Inc,0,0,0,3,0.0008221957875586034,0.010714285714285714,186.0,0.005376344086021506
Honda,Pilot,Friends Fine Cars Inc,0,0,0,3,0.0005947799314253726,0.010714285714285714,190.0,0.005263157894736842
Honda,Pilot,Myers Barrhaven Toyota,2,1,1,3,0.003726121335106011,0.010714285714285714,258.5,0.0038684719535783366
Toyota,Sienna,Myers Barrhaven Toyota,2,1,1,6,0.003726121335106011,0.021660649819494584,120.0,0.008333333333333333
Toyota,Sienna,Auto Deby Inc,1,1,1,6,0.0007347281505842838,0.021660649819494584,151.4,0.006605019815059445
Toyota,Sienna,2171574 Ontario Inc. - Guru Auto Service,2,1,0,6,0.00587782520467427,0.021660649819494584,43.666666666666664,0.022900763358778626
Toyota,Sienna,Black Stallion Automotive Sales & Rentals Inc.,5,5,5,6,0.0030613672941011824,0.021660649819494584,198.0,0.005050505050505051
Toyota,Sienna,Seattle Direct Auto Sales,6,4,4,6,0.0006297669862151004,0.021660649819494584,157.33333333333334,0.00635593220338983
Toyota,Sienna,9209-5462 Qc Inc,0,0,0,6,0.0050031488349310755,0.021660649819494584,75.5,0.013245033112582781
Toyota,Sienna,Richmond Hill Toyota,3,2,2,6,0.0011195857532712897,0.021660649819494584,246.5,0.004056795131845842
Toyota,Sienna,National Auto Finance & Brokers Inc,2,2,2,5,0.0009971310615072423,0.018050541516245487,188.0,0.005319148936170213
Toyota,Sienna,Gateway Toyota,3,1,0,5,0.0002973899657126863,0.018050541516245487,169.0,0.005917159763313609
Toyota,Sienna,Pioneer Chrysler BC,2,1,1,5,0.010478622909523476,0.018050541516245487,90.4,0.011061946902654867
Toyota,Sienna,Fine Auto Zone,1,1,1,4,0.0004023511300818697,0.01444043321299639,231.5,0.004319654427645789
Toyota,Sienna,Glorious Auto Sales,2,1,1,4,0.0003148834931075502,0.01444043321299639,92.0,0.010869565217391304
Toyota,Sienna,Applewood Nissan Richmond,4,4,2,4,0.0028514449653628156,0.01444043321299639,152.25,0.006568144499178982
Toyota,Sienna,9404-3676 Quebec Inc,0,0,0,4,0.0008921698971380589,0.01444043321299639,103.66666666666667,0.009646302250803858
Toyota,Sienna,Tala Auto Select,1,1,1,4,0.005475474074592401,0.01444043321299639,143.66666666666666,0.006960556844547564
Toyota,Sienna,583455 Saskatchewan Ltd - Triple Seven Chrysler,0,0,0,4,0.002746483800993632,0.01444043321299639,94.0,0.010638297872340425
Toyota,Sienna,Import Car Centre Sales Inc.,0,0,0,4,0.0010845986984815619,0.01444043321299639,99.0,0.010101010101010102
Toyota,Sienna,9361 5482 QC Inc / Paarth Auto,0,0,0,3,0.002116716814778532,0.010830324909747292,91.0,0.01098901098901099
Toyota,Sienna,Revolution RV and Auto,3,3,3,3,0.0014869498285634316,0.010830324909747292,178.33333333333334,0.005607476635514018
Toyota,Sienna,Global Fine Imports,2,2,2,3,0.0013819886641942482,0.010830324909747292,,
Toyota,Sienna,2120004 Alberta Ltd - Diamond Motors,3,3,3,3,0.002221677979147715,0.010830324909747292,104.5,0.009569377990430622
Toyota,Sienna,ClearCar,2,1,1,3,0.006577566300468827,0.010830324909747292,84.0,0.011904761904761904
Toyota,Sienna,Autocorrect Motors Corp.,2,2,2,3,0.001924288013435029,0.010830324909747292,37.0,0.02702702702702703
Toyota,Sienna,Haldimand Motors LTD,2,0,0,3,0.003463718424183052,0.010830324909747292,117.0,0.008547008547008548
Toyota,Sienna,MB MOTORS,1,1,1,3,0.0039535371912392415,0.010830324909747292,124.0,0.008064516129032258
Toyota,Sienna,European Auto Gallery,3,3,3,3,0.012123014484640683,0.010830324909747292,198.0,0.005050505050505051
Toyota,Sienna,Friends Fine Cars Inc.,2,2,1,2,0.0002449093835280946,0.007220216606498195,86.0,0.011627906976744186
Toyota,Sienna,Gateway Leasing,1,0,0,2,0.008466867259114127,0.007220216606498195,82.5,0.012121212121212121
Toyota,Sienna,Caprice Auto Center Ltd.,2,2,2,2,0.00013994821915891122,0.007220216606498195,257.5,0.003883495145631068
Toyota,Sienna,Niazi Motors Ltd,0,0,0,2,0.0011720663354558814,0.007220216606498195,241.0,0.004149377593360996
Nissan,Murano,Bridge Valley,9,8,6,16,0.021954376880554197,0.057971014492753624,202.3846153846154,0.0049410870391486126
Nissan,Murano,Gateway Leasing,9,6,3,11,0.008466867259114127,0.03985507246376811,185.625,0.0053872053872053875
Nissan,Murano,9578862 Canada Inc - Prio Auto Sales,3,1,1,6,0.007487229725001749,0.021739130434782608,111.25,0.008988764044943821
Nissan,Murano,Courtier Automobile Superieur,2,0,0,6,0.0034987054789727802,0.021739130434782608,146.6,0.0068212824010914054
Nissan,Murano,Albi Le Geant,4,3,1,5,0.005055629417115667,0.018115942028985508,113.66666666666667,0.00879765395894428
Nissan,Murano,Sundance Chevrolet,4,3,1,4,0.012070533902456092,0.014492753623188406,218.0,0.0045871559633027525
Nissan,Murano,6929290 Canada Corporation,2,2,1,4,0.004740745924008117,0.014492753623188406,246.0,0.0040650406504065045
Nissan,Murano,Go Auto Wholesale - AB,2,0,0,4,0.005283045273248898,0.014492753623188406,272.5,0.003669724770642202
Nissan,Murano,Innovative Auto Sales Inc,1,1,1,4,0.001242040445035337,0.014492753623188406,84.0,0.011904761904761904
Nissan,Murano,Gundhu Auto Sales Ltd,1,0,0,4,0.0019767685956196207,0.014492753623188406,190.66666666666666,0.005244755244755245
Nissan,Murano,Elite Auto Group - USA,2,2,2,4,0.003481211951577916,0.014492753623188406,214.0,0.004672897196261682
Nissan,Murano,Era Classic,0,0,0,4,0.009026660135749773,0.014492753623188406,195.33333333333334,0.005119453924914676
Nissan,Murano,Yosh Shmenge Remarketing,3,1,1,4,0.003533692533762508,0.014492753623188406,245.5,0.004073319755600814
Nissan,Murano,2622354 Ontario Limited - Maple Auto,1,1,1,3,0.00215170386956826,0.010869565217391304,105.0,0.009523809523809525
Nissan,Murano,Mark Wilson's Better Used Cars,1,0,0,3,0.003393744314603597,0.010869565217391304,85.5,0.011695906432748537
Nissan,Murano,McNaught Buick Cadillac GMC,2,2,2,3,0.0008221957875586034,0.010869565217391304,222.33333333333334,0.004497751124437781
Nissan,Murano,583455 Saskatchewan Ltd - Triple Seven Chrysler,1,1,1,3,0.002746483800993632,0.010869565217391304,159.5,0.006269592476489028
Nissan,Murano,EV Elite Auto Sales,1,1,1,3,0.004810720033587573,0.010869565217391304,144.0,0.006944444444444444
Nissan,Murano,Atlantic Mazda,2,2,1,3,0.001574417465537751,0.010869565217391304,129.33333333333334,0.007731958762886597
Nissan,Murano,Speedbit Inc.,3,3,3,3,0.001591910992932615,0.010869565217391304,156.0,0.00641025641025641
Nissan,Murano,Style Auto - 9052-5585 Quebec Inc,2,0,0,3,0.0018018333216709818,0.010869565217391304,163.0,0.006134969325153374
Nissan,Murano,TFK Autos Inc,1,1,0,3,0.0019942621230144846,0.010869565217391304,281.0,0.0035587188612099642
Nissan,Murano,Key West Auto Inc.,2,1,1,2,0.0007347281505842838,0.007246376811594203,155.0,0.0064516129032258064
Nissan,Murano,Carwise Canada Ltd,2,2,1,2,0.0003148834931075502,0.007246376811594203,218.0,0.0045871559633027525
Nissan,Murano,Pickard Lane Leasing,1,0,0,2,0.0036386536981316913,0.007246376811594203,120.5,0.008298755186721992
Nissan,Murano,Kimco Steel,0,0,0,2,0.003848576026870058,0.007246376811594203,45.0,0.022222222222222223
Nissan,Murano,Galaxy Motors (1990) Ltd,2,2,2,2,0.002291652088727171,0.007246376811594203,275.0,0.0036363636363636364
Nissan,Murano,Rteen Auto Ltd.,2,2,2,2,0.0008746763697431951,0.007246376811594203,189.5,0.005277044854881266
Nissan,Murano,Olivier Kia McMasterville,2,2,0,2,0.0009271569519277868,0.007246376811594203,84.0,0.011904761904761904
Nissan,Murano,Offshore Motors,0,0,0,2,0.001242040445035337,0.007246376811594203,88.0,0.011363636363636364
Ram,1500 Classic,Bridge Valley,20,16,10,34,0.021954376880554197,0.12639405204460966,179.57692307692307,0.00556864424930392
Ram,1500 Classic,Automobiles Paille Inc.,11,7,4,16,0.02323140438037926,0.05947955390334572,184.08333333333334,0.005432322317790855
Ram,1500 Classic,Motortrendz,4,2,1,14,0.001731859212091526,0.05204460966542751,161.5,0.006191950464396285
Ram,1500 Classic,Sundance Chevrolet,6,5,3,8,0.012070533902456092,0.02973977695167286,195.5,0.005115089514066497
Ram,1500 Classic,Leavens Chrysler Dodge Jeep Ram,3,1,0,7,0.0021866909243579875,0.026022304832713755,151.0,0.006622516556291391
Ram,1500 Classic,Delaney Motors Inc.,0,0,0,5,0.0011020922258764257,0.01858736059479554,97.6,0.010245901639344263
Ram,1500 Classic,Pioneer Chrysler BC,2,2,1,5,0.010478622909523476,0.01858736059479554,106.33333333333333,0.009404388714733543
Ram,1500 Classic,R.S. Car Sales Ltd,0,0,0,5,0.003936043663844377,0.01858736059479554,172.66666666666666,0.005791505791505792
Ram,1500 Classic,ReCar,3,1,0,5,0.003008886711916591,0.01858736059479554,185.4,0.005393743257820927
Ram,1500 Classic,Automobile Endirect.com,3,2,0,5,0.008956686026170318,0.01858736059479554,176.66666666666666,0.0056603773584905665
Ram,1500 Classic,Gateway Leasing,1,1,1,5,0.008466867259114127,0.01858736059479554,102.0,0.00980392156862745
Ram,1500 Classic,2776588 Ontario Limited - Trucktown,2,0,0,4,0.00851934784129872,0.01486988847583643,122.66666666666667,0.008152173913043478
Ram,1500 Classic,Kaylor Auto Group,3,1,0,4,0.0015394304107480233,0.01486988847583643,123.5,0.008097165991902834
Ram,1500 Classic,Overdrive Motors Inc,2,1,1,4,0.0011895598628507453,0.01486988847583643,140.0,0.007142857142857143
Ram,1500 Classic,1068827 Ontario Inc.,3,3,1,4,0.004320901266531383,0.01486988847583643,178.75,0.005594405594405594
Ram,1500 Classic,Auto Rinox,1,1,0,3,0.0006647540410048283,0.011152416356877323,105.0,0.009523809523809525
Ram,1500 Classic,Approval Team Inc.,2,0,0,3,0.0004548317122664614,0.011152416356877323,141.66666666666666,0.007058823529411765
Ram,1500 Classic,European Auto Gallery,1,0,0,3,0.012123014484640683,0.011152416356877323,46.0,0.021739130434782608
Ram,1500 Classic,Brown's Volkswagen - Sherwood AutoHaus Ltd,3,2,0,3,0.0007697152053740117,0.011152416356877323,267.3333333333333,0.0037406483790523694
Ram,1500 Classic,Maple Ridge Volkswagen,2,2,1,3,0.0011020922258764257,0.011152416356877323,91.33333333333333,0.010948905109489052
Ram,1500 Classic,Albi Le Geant,2,2,1,3,0.005055629417115667,0.011152416356877323,145.66666666666666,0.006864988558352403
Ram,1500 Classic,Sisley For Honda,1,0,0,3,0.002624029109229585,0.011152416356877323,,
Ram,1500 Classic,Township Chevrolet Buick Gmc Ltd,1,0,0,3,0.00043733818487159753,0.011152416356877323,253.0,0.003952569169960474
Ram,1500 Classic,Duclos Chrysler Dodge Jeep Ram Fiat,0,0,0,3,0.00043733818487159753,0.011152416356877323,64.0,0.015625
Ram,1500 Classic,Midtown Motors,3,1,0,3,0.002274158561332307,0.011152416356877323,95.0,0.010526315789473684
Ram,1500 Classic,Pret Auto Partez - Services Financiers CSM Inc.,2,1,0,2,0.0020467427051990765,0.007434944237918215,115.0,0.008695652173913044
Ram,1500 Classic,Hinton Dodge & Jeep,0,0,0,2,0.002134210342173396,0.007434944237918215,211.0,0.004739336492890996
Ram,1500 Classic,Revmotors,0,0,0,2,0.0005073122944510532,0.007434944237918215,253.0,0.003952569169960474
Ram,1500 Classic,Glassford Chrysler,2,2,1,2,5.24805821845917e-05,0.007434944237918215,205.5,0.004866180048661801
Ram,1500 Classic,Premium Automotive Sales,1,1,0,2,0.0011370792806661536,0.007434944237918215,280.0,0.0035714285714285713
Toyota,Highlander,Myers Barrhaven Toyota,8,2,0,12,0.003726121335106011,0.045112781954887216,136.55555555555554,0.007323026851098455
Toyota,Highlander,Richmond Hill Toyota,6,5,2,11,0.0011195857532712897,0.041353383458646614,230.88888888888889,0.004331087584215592
Toyota,Highlander,9209-5462 Qc Inc,3,1,0,9,0.0050031488349310755,0.03383458646616541,166.625,0.006001500375093774
Toyota,Highlander,Pioneer Chrysler BC,7,5,3,9,0.010478622909523476,0.03383458646616541,88.8,0.011261261261261262
Toyota,Highlander,Scarborough Toyota,2,1,1,6,0.0009271569519277868,0.022556390977443608,146.66666666666666,0.006818181818181819
Toyota,Highlander,Haldimand Motors LTD,1,1,0,6,0.003463718424183052,0.022556390977443608,120.16666666666667,0.008321775312066574
Toyota,Highlander,McPhillips Holdings Winnipeg Ltd - McPhillips Toyota,4,0,0,5,0.0004723252396613253,0.018796992481203006,90.75,0.011019283746556474
Toyota,Highlander,Dilawri Chrysler Dodge Jeep,5,4,1,5,0.0019767685956196207,0.018796992481203006,236.0,0.00423728813559322
Toyota,Highlander,1068827 Ontario Inc.,5,3,0,5,0.004320901266531383,0.018796992481203006,252.0,0.003968253968253968
Toyota,Highlander,Black Stallion Automotive Sales & Rentals Inc.,0,0,0,5,0.0030613672941011824,0.018796992481203006,71.2,0.014044943820224719
Toyota,Highlander,MB MOTORS,3,3,2,4,0.0039535371912392415,0.015037593984962405,57.666666666666664,0.017341040462427747
Toyota,Highlander,Sukhi Bath Motors,4,3,1,4,0.003201315513260094,0.015037593984962405,215.5,0.004640371229698376
Toyota,Highlander,European Auto Gallery,4,3,1,4,0.012123014484640683,0.015037593984962405,73.33333333333333,0.013636363636363637
Toyota,Highlander,Eknors Auto Inc.,0,0,0,3,0.0002099223287383668,0.011278195488721804,85.0,0.011764705882352941
Toyota,Highlander,Brantford Toyota,2,1,1,3,0.00013994821915891122,0.011278195488721804,50.5,0.019801980198019802
Toyota,Highlander,Buy Metro Preowned Auto Sales Ltd.,0,0,0,3,0.002816457910573088,0.011278195488721804,72.5,0.013793103448275862
Toyota,Highlander,Devicode Inc. - Devicode Automotive,1,1,0,3,0.00033237702050241413,0.011278195488721804,178.33333333333334,0.005607476635514018
Toyota,Highlander,H&S Autos,0,0,0,3,0.0009796375341123785,0.011278195488721804,,
Toyota,Highlander,12416221 Canada Inc,2,2,0,3,0.000349870547897278,0.011278195488721804,85.0,0.011764705882352941
Toyota,Highlander,Go Auto Wholesale - AB,1,0,0,3,0.005283045273248898,0.011278195488721804,227.66666666666666,0.004392386530014641
Toyota,Highlander,Applewood Nissan Richmond,2,2,2,3,0.0028514449653628156,0.011278195488721804,53.0,0.018867924528301886
Toyota,Highlander,Prince Albert Toyota,3,3,1,3,0.00013994821915891122,0.011278195488721804,,
Toyota,Highlander,Sundance Chevrolet,3,2,0,3,0.012070533902456092,0.011278195488721804,206.33333333333334,0.004846526655896607
Toyota,Highlander,Autocorrect Motors Corp.,1,1,1,3,0.001924288013435029,0.011278195488721804,146.5,0.006825938566552901
Toyota,Highlander,Your Car Toronto Inc,1,1,0,3,0.0013819886641942482,0.011278195488721804,104.0,0.009615384615384616
Toyota,Highlander,9300-0032 Quebec Inc - Simon's Auto Groupe,1,0,0,3,0.0028339514379679518,0.011278195488721804,246.0,0.0040650406504065045
Toyota,Highlander,1275590 B.C. Ltd.,2,2,2,3,0.0022041844517528514,0.011278195488721804,160.5,0.006230529595015576
Toyota,Highlander,1716858 Ontario Inc.,0,0,0,2,0.0028864320201525437,0.007518796992481203,98.0,0.01020408163265306
Toyota,Highlander,1638264 Ontario Inc. - Signature Cars,0,0,0,2,0.0018543139038555735,0.007518796992481203,86.0,0.011627906976744186
Toyota,Highlander,Redline Motors Inc.,0,0,0,2,0.0007522216779791477,0.007518796992481203,,
GMC,Sierra 2500HD,Automobiles Paille Inc.,14,3,0,36,0.02323140438037926,0.13584905660377358,156.51724137931035,0.006389072482925754
GMC,Sierra 2500HD,Bridge Valley,3,0,0,27,0.021954376880554197,0.1018867924528302,192.3181818181818,0.005199716379106594
GMC,Sierra 2500HD,1068827 Ontario Inc.,7,2,0,19,0.004320901266531383,0.07169811320754717,202.21428571428572,0.0049452490286117975
GMC,Sierra 2500HD,Gateway Leasing,2,0,0,17,0.008466867259114127,0.06415094339622641,125.625,0.007960199004975124
GMC,Sierra 2500HD,2776588 Ontario Limited - Trucktown,1,0,0,15,0.00851934784129872,0.05660377358490566,142.76923076923077,0.007004310344827586
GMC,Sierra 2500HD,Midtown Motors,0,0,0,11,0.002274158561332307,0.04150943396226415,82.2,0.0121654501216545
GMC,Sierra 2500HD,Gateway Leasing - East,0,0,0,10,0.0063326569169407316,0.03773584905660377,145.125,0.0068906115417743325
GMC,Sierra 2500HD,R.S. Car Sales Ltd,0,0,0,9,0.003936043663844377,0.033962264150943396,130.83333333333334,0.007643312101910827
GMC,Sierra 2500HD,Marsh Auto Sales LLC,0,0,0,9,0.0020467427051990765,0.033962264150943396,99.5,0.010050251256281407
GMC,Sierra 2500HD,1068827 Ontario Inc. - Grace Motors,1,1,0,6,0.0006647540410048283,0.022641509433962263,172.5,0.005797101449275362
GMC,Sierra 2500HD,2547945 Ontario Inc,0,0,0,5,0.0024490938352809462,0.018867924528301886,218.0,0.0045871559633027525
GMC,Sierra 2500HD,Explorer Van Canada,2,0,0,5,0.0016968721573017984,0.018867924528301886,115.0,0.008695652173913044
GMC,Sierra 2500HD,Sundance Chevrolet,0,0,0,5,0.012070533902456092,0.018867924528301886,164.66666666666666,0.006072874493927126
GMC,Sierra 2500HD,Buy Metro Preowned Auto Sales Ltd.,0,0,0,4,0.002816457910573088,0.01509433962264151,185.0,0.005405405405405406
GMC,Sierra 2500HD,European Auto Gallery,0,0,0,4,0.012123014484640683,0.01509433962264151,155.0,0.0064516129032258064
GMC,Sierra 2500HD,Steve Marshall Motors 1996 ltd,0,0,0,3,0.0042159401021622,0.011320754716981131,132.0,0.007575757575757576
GMC,Sierra 2500HD,Entreprise Brothers,0,0,0,3,0.0011720663354558814,0.011320754716981131,106.0,0.009433962264150943
GMC,Sierra 2500HD,Elite Auto Group - USA,2,0,0,3,0.003481211951577916,0.011320754716981131,128.5,0.007782101167315175
GMC,Sierra 2500HD,Fort Rouge Auto Centre Inc.,0,0,0,3,0.0002973899657126863,0.011320754716981131,199.66666666666666,0.005008347245409015
GMC,Sierra 2500HD,Yosh Shmenge Remarketing,1,0,0,3,0.003533692533762508,0.011320754716981131,99.66666666666667,0.010033444816053512
GMC,Sierra 2500HD,Go Auto Wholesale - AB,0,0,0,3,0.005283045273248898,0.011320754716981131,147.0,0.006802721088435374
GMC,Sierra 2500HD,Windmill Auto Sales & Detailing Ltd,0,0,0,3,0.0001049611643691834,0.011320754716981131,85.0,0.011764705882352941
GMC,Sierra 2500HD,Parkway Auto Trade,0,0,0,3,0.0013644951367993842,0.011320754716981131,183.0,0.00546448087431694
GMC,Sierra 2500HD,Hinton Chrysler,1,0,0,3,0.0022566650339374433,0.011320754716981131,49.0,0.02040816326530612
GMC,Sierra 2500HD,Hinton Dodge & Jeep,0,0,0,3,0.002134210342173396,0.011320754716981131,180.5,0.00554016620498615
GMC,Sierra 2500HD,Automobile Endirect.com,0,0,0,3,0.008956686026170318,0.011320754716981131,196.66666666666666,0.005084745762711865
GMC,Sierra 2500HD,Era Classic,0,0,0,3,0.009026660135749773,0.011320754716981131,85.0,0.011764705882352941
GMC,Sierra 2500HD,Midcan Brokers Inc.,0,0,0,2,0.003341263732419005,0.007547169811320755,93.5,0.0106951871657754
GMC,Sierra 2500HD,Parkrow Auto Sales Ltd,0,0,0,2,0.006070254006017774,0.007547169811320755,88.0,0.011363636363636364
GMC,Sierra 2500HD,Yves G Blouin Auto Inc,1,0,0,2,0.0003148834931075502,0.007547169811320755,,
Jeep,Compass,Sundance Chevrolet,8,7,5,17,0.012070533902456092,0.06513409961685823,217.78571428571428,0.0045916693998032145
Jeep,Compass,Autospace Incorporated - Deals On Wheelz,1,0,0,8,0.011458260443635855,0.03065134099616858,134.25,0.0074487895716946
Jeep,Compass,Auto Rev Inc,2,1,1,6,0.0014869498285634316,0.022988505747126436,103.5,0.00966183574879227
Jeep,Compass,Direct Auto Sales,5,4,4,6,0.0014869498285634316,0.022988505747126436,185.66666666666666,0.005385996409335727
Jeep,Compass,9324-9068 Quebec Inc ( Autos Rr ),0,0,0,5,0.003131341403680638,0.019157088122605363,50.0,0.02
Jeep,Compass,Right Turn Auto,4,3,1,5,0.0005947799314253726,0.019157088122605363,193.0,0.0051813471502590676
Jeep,Compass,Yannis Autos,0,0,0,5,0.001242040445035337,0.019157088122605363,158.2,0.006321112515802782
Jeep,Compass,Sea to Sky Auto Group Inc,1,1,1,4,0.0020292491778042127,0.01532567049808429,188.0,0.005319148936170213
Jeep,Compass,Carify Auto Corp,1,0,0,4,0.0011545728080610174,0.01532567049808429,131.75,0.007590132827324478
Jeep,Compass,Autorama 2000 Inc.,4,4,1,4,0.005860331677279407,0.01532567049808429,87.0,0.011494252873563218
Jeep,Compass,Premium Drive,0,0,0,4,0.0002274158561332307,0.01532567049808429,165.5,0.006042296072507553
Jeep,Compass,Parkrow Auto Sales Ltd,0,0,0,4,0.006070254006017774,0.01532567049808429,191.75,0.005215123859191656
Jeep,Compass,Montero Auto Centre,2,2,1,4,0.001399482191589112,0.01532567049808429,167.33333333333334,0.00597609561752988
Jeep,Compass,Village Chrysler,4,1,1,4,0.0002099223287383668,0.01532567049808429,,
Jeep,Compass,9578862 Canada Inc - Prio Auto Sales,3,3,1,4,0.007487229725001749,0.01532567049808429,83.5,0.011976047904191617
Jeep,Compass,London Mitsubishi,0,0,0,3,0.0001224546917640473,0.011494252873563218,85.0,0.011764705882352941
Jeep,Compass,Harris Victoria Chrysler Dodge Jeep Ram Ltd.,3,3,3,3,0.0015219368833531593,0.011494252873563218,247.0,0.004048582995951417
Jeep,Compass,Automaxx Automotive Sales Ltd.,2,0,0,3,0.0002449093835280946,0.011494252873563218,184.0,0.005434782608695652
Jeep,Compass,Albi Le Geant,0,0,0,3,0.005055629417115667,0.011494252873563218,85.0,0.011764705882352941
Jeep,Compass,Carevo Auto Solutions,1,0,0,3,0.0012595339724302008,0.011494252873563218,184.0,0.005434782608695652
Jeep,Compass,Cars 2 Buy Ltd,0,0,0,3,0.0008047022601637394,0.011494252873563218,85.0,0.011764705882352941
Jeep,Compass,9935665 Canada Inc - JC & DC Motors,0,0,0,3,0.0004723252396613253,0.011494252873563218,85.0,0.011764705882352941
Jeep,Compass,Beta Auto,0,0,0,3,0.003533692533762508,0.011494252873563218,186.5,0.005361930294906166
Jeep,Compass,Pickard Lane Leasing,0,0,0,3,0.0036386536981316913,0.011494252873563218,88.0,0.011363636363636364
Jeep,Compass,Saugans Automobiles Inc - Motor Palace,0,0,0,3,0.0008396893149534672,0.011494252873563218,,
Jeep,Compass,Bridge Valley,1,0,0,2,0.021954376880554197,0.007662835249042145,280.0,0.0035714285714285713
Jeep,Compass,Tabangi Motors,1,1,0,2,0.003656147225526555,0.007662835249042145,45.0,0.022222222222222223
Jeep,Compass,Gundhu Auto Sales Ltd,0,0,0,2,0.0019767685956196207,0.007662835249042145,137.0,0.0072992700729927005
Jeep,Compass,Courtier Automobile Superieur,2,2,2,2,0.0034987054789727802,0.007662835249042145,242.5,0.004123711340206186
Jeep,Compass,Tricity Mitsubishi,1,1,1,2,0.0008047022601637394,0.007662835249042145,149.0,0.006711409395973154
Ford,Super Duty F-250 SRW,Bridge Valley,4,4,3,27,0.021954376880554197,0.1067193675889328,162.66666666666666,0.006147540983606558
Ford,Super Duty F-250 SRW,Automobiles Paille Inc.,8,7,6,20,0.02323140438037926,0.07905138339920949,182.46666666666667,0.005480453050785532
Ford,Super Duty F-250 SRW,2776588 Ontario Limited - Trucktown,1,1,1,19,0.00851934784129872,0.07509881422924901,91.23529411764706,0.01096067053513862
Ford,Super Duty F-250 SRW,Gateway Leasing,7,5,5,14,0.008466867259114127,0.05533596837944664,156.1818181818182,0.006402793946449359
Ford,Super Duty F-250 SRW,Hinton Chrysler,3,2,2,11,0.0022566650339374433,0.043478260869565216,130.75,0.0076481835564053535
Ford,Super Duty F-250 SRW,1068827 Ontario Inc.,8,7,4,10,0.004320901266531383,0.039525691699604744,216.875,0.004610951008645533
Ford,Super Duty F-250 SRW,Gateway Leasing - East,5,4,2,8,0.0063326569169407316,0.03162055335968379,103.0,0.009708737864077669
Ford,Super Duty F-250 SRW,Hinton Dodge & Jeep,1,0,0,7,0.002134210342173396,0.02766798418972332,143.66666666666666,0.006960556844547564
Ford,Super Duty F-250 SRW,R.S. Car Sales Ltd,1,1,1,7,0.003936043663844377,0.02766798418972332,141.2,0.00708215297450425
Ford,Super Duty F-250 SRW,Autospace Incorporated - Deals On Wheelz,0,0,0,7,0.011458260443635855,0.02766798418972332,57.166666666666664,0.01749271137026239
Ford,Super Duty F-250 SRW,9350-8406 Quebec Inc,2,0,0,6,0.0011195857532712897,0.023715415019762844,141.6,0.007062146892655367
Ford,Super Duty F-250 SRW,2547945 Ontario Inc,1,0,0,6,0.0024490938352809462,0.023715415019762844,184.0,0.005434782608695652
Ford,Super Duty F-250 SRW,Era Classic,0,0,0,6,0.009026660135749773,0.023715415019762844,113.5,0.00881057268722467
Ford,Super Duty F-250 SRW,Khyber Motors Ltd,0,0,0,5,0.0005073122944510532,0.019762845849802372,175.4,0.005701254275940707
