,Make,Model,Year,Trim,Buyer,Greater100,Greater105,Greater110,Purchase Count,Market Share,Particular Market Share,Purchase Age,Inverse Age
772,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Midcan Brokers Inc.,0,0,0,2,0.003341263732419005,0.05263157894736842,183.0,0.00546448087431694
773,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,1202894 Ontario Inc - Edwards Mazda,1,1,1,1,0.002484080890070674,0.02631578947368421,,
774,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Toronto Auto Group,0,0,0,1,0.002099223287383668,0.02631578947368421,185.0,0.005405405405405406
775,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Prime Line Auto Group,0,0,0,1,0.0007347281505842838,0.02631578947368421,,
776,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Pioneer Chrysler BC,1,0,0,1,0.010478622909523476,0.02631578947368421,,
777,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Pacific Nations Auto Sales And Finance Ltd,0,0,0,1,0.0008047022601637394,0.02631578947368421,129.0,0.007751937984496124
778,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Mark Wilson's Better Used Cars,1,0,0,1,0.003393744314603597,0.02631578947368421,,
779,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Go Auto Wholesale - AB,0,0,0,1,0.005283045273248898,0.02631578947368421,147.0,0.006802721088435374
780,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Entreprise Brothers,0,0,0,1,0.0011720663354558814,0.02631578947368421,269.0,0.0037174721189591076
781,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,1716858 Ontario Inc.,0,0,0,1,0.0028864320201525437,0.02631578947368421,191.0,0.005235602094240838
782,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,East Coast Financing,0,0,0,1,0.0005772864040305087,0.02631578947368421,34.0,0.029411764705882353
783,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,EV Elite Auto Sales,0,0,0,1,0.004810720033587573,0.02631578947368421,241.0,0.004149377593360996
784,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Brown's Volkswagen - Sherwood AutoHaus Ltd,0,0,0,1,0.0007697152053740117,0.02631578947368421,116.0,0.008620689655172414
785,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Automobile Endirect.com,1,1,0,1,0.008956686026170318,0.02631578947368421,268.0,0.0037313432835820895
786,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,2776588 Ontario Limited - Trucktown,0,0,0,1,0.00851934784129872,0.02631578947368421,88.0,0.011363636363636364
787,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,2547945 Ontario Inc,0,0,0,1,0.0024490938352809462,0.02631578947368421,281.0,0.0035587188612099642
788,Ford,F-150,2021,XLT 4WD SuperCrew 6.5' Box,Wallace Automobiles,0,0,0,1,0.0009096634245329228,0.02631578947368421,158.0,0.006329113924050633
789,Dodge,Grand Caravan,2020,GT 2WD,9315-7634 Quebec Inc,1,0,0,1,0.0007697152053740117,0.2,,
790,Dodge,Grand Caravan,2020,GT 2WD,Automobile Endirect.com,0,0,0,1,0.008956686026170318,0.2,101.0,0.009900990099009901
791,Dodge,Grand Caravan,2020,GT 2WD,Carevo Auto Solutions,0,0,0,1,0.0012595339724302008,0.2,161.0,0.006211180124223602
792,Dodge,Grand Caravan,2020,GT 2WD,Deejay's Auto Sales And Service,0,0,0,1,3.4987054789727804e-05,0.2,,
793,Dodge,Grand Caravan,2020,GT 2WD,Toronto Auto Group,1,1,1,1,0.002099223287383668,0.2,190.0,0.005263157894736842
794,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,2970-7528 Quebec Inc - H Gregoire/Lane1,1,0,0,3,0.009219088937093275,0.15,267.0,0.003745318352059925
795,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Autospace Incorporated - Deals On Wheelz,0,0,0,2,0.011458260443635855,0.1,261.5,0.0038240917782026767
796,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,1302164 B.C Ltd - Penticton Honda,1,1,1,1,0.0020642362325939403,0.05,158.0,0.006329113924050633
797,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,D'astous Auto Inc,0,0,0,1,0.0006472605136099643,0.05,101.0,0.009900990099009901
798,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Shahnawaz Enterprises Inc - SMS Motors,1,0,0,1,0.0033062766776292773,0.05,88.0,0.011363636363636364
799,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Occasion Vehicule de Longueuil,0,0,0,1,0.0004548317122664614,0.05,,
800,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Kelowna Empire Auto Sales - Empire Motors,0,0,0,1,0.0001574417465537751,0.05,65.0,0.015384615384615385
801,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Jim Pattison Hyundai Surrey,1,0,0,1,0.00033237702050241413,0.05,156.0,0.00641025641025641
802,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,I Auto Haus Sales & Leasing,0,0,0,1,0.00033237702050241413,0.05,121.0,0.008264462809917356
803,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Concept Auto,0,0,0,1,0.0021866909243579875,0.05,,
804,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Courtier Automobile Superieur,1,0,0,1,0.0034987054789727802,0.05,176.0,0.005681818181818182
805,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,2818876 Canada Inc - ADF Autos,0,0,0,1,0.0002099223287383668,0.05,,
806,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Automobiles Rougemont Inc,0,0,0,1,0.0005597928766356449,0.05,38.0,0.02631578947368421
807,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Automobile Endirect.com,0,0,0,1,0.008956686026170318,0.05,57.0,0.017543859649122806
808,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,Aban Motors Ltd,1,0,0,1,6.997410957945561e-05,0.05,,
809,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,9578862 Canada Inc - Prio Auto Sales,1,1,1,1,0.007487229725001749,0.05,,
810,Dodge,Grand Caravan,2016,4dr Wgn Canada Value Package,X Auto,0,0,0,1,1.7493527394863902e-05,0.05,148.0,0.006756756756756757
811,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,9324-9068 Quebec Inc ( Autos Rr ),0,0,0,3,0.003131341403680638,0.13636363636363635,43.0,0.023255813953488372
812,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,1111978 Holdings Inc - Motowise Auto,1,1,1,1,0.0007347281505842838,0.045454545454545456,151.0,0.006622516556291391
813,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Cherry Auto Inc,0,0,0,1,0.0011895598628507453,0.045454545454545456,94.0,0.010638297872340425
814,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Roy Barber Services (2007) Ltd,0,0,0,1,3.4987054789727804e-05,0.045454545454545456,162.0,0.006172839506172839
815,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Mejo Motor Group,0,0,0,1,0.000174935273948639,0.045454545454545456,277.0,0.0036101083032490976
816,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Location MAP Leasing,1,1,1,1,0.0011545728080610174,0.045454545454545456,,
817,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Las Vegas Auto,0,0,0,1,0.0006472605136099643,0.045454545454545456,211.0,0.004739336492890996
818,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,La Belle Auto /11652818 Canada Inc,0,0,0,1,0.0006472605136099643,0.045454545454545456,106.0,0.009433962264150943
819,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Kingsway Honda,1,1,1,1,0.0012945210272199287,0.045454545454545456,,
820,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Corcon Auto Sales,0,0,0,1,0.001591910992932615,0.045454545454545456,,
821,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Carter Motor Cars Ltd. - Carter Honda,1,1,1,1,0.000174935273948639,0.045454545454545456,,
822,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,1292448 Ontario Limited - Used Trucks Ottawa,1,0,0,1,0.000524805821845917,0.045454545454545456,239.0,0.0041841004184100415
823,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Auto Plus Car Sales Inc,1,1,1,1,0.0001224546917640473,0.045454545454545456,253.0,0.003952569169960474
824,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,All Purpose Towing,1,1,0,1,0.001049611643691834,0.045454545454545456,218.0,0.0045871559633027525
825,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,9289-9574 QC Inc,0,0,0,1,0.002116716814778532,0.045454545454545456,,
826,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,5AM Auto Inc.,0,0,0,1,0.00038485760268700583,0.045454545454545456,150.0,0.006666666666666667
827,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,5027653 Ontario Inc.,0,0,0,1,0.0001049611643691834,0.045454545454545456,57.0,0.017543859649122806
828,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,5 Stars Motors - 1000257514 Ontario Inc.,1,1,1,1,0.0002099223287383668,0.045454545454545456,38.0,0.02631578947368421
829,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,1592795 Ontario Inc - Mike's Auto Zone,0,0,0,1,0.0006647540410048283,0.045454545454545456,85.0,0.011764705882352941
830,Nissan,Versa Note,2014,5dr HB Auto 1.6 SV,Twin Oaks Auto Inc,0,0,0,1,0.0002973899657126863,0.045454545454545456,101.0,0.009900990099009901
831,Nissan,Rogue,2018,AWD SV,Toronto Auto Group,2,2,2,2,0.002099223287383668,0.08695652173913043,225.0,0.0044444444444444444
832,Nissan,Rogue,2018,AWD SV,Albi Le Geant,0,0,0,2,0.005055629417115667,0.08695652173913043,41.5,0.024096385542168676
833,Nissan,Rogue,2018,AWD SV,Courtier Automobile Superieur,2,1,0,2,0.0034987054789727802,0.08695652173913043,229.5,0.004357298474945534
834,Nissan,Rogue,2018,AWD SV,Key West Auto Inc.,1,1,0,1,0.0007347281505842838,0.043478260869565216,,
835,Nissan,Rogue,2018,AWD SV,Sunridge Mazda,1,1,1,1,0.0014694563011685676,0.043478260869565216,241.0,0.004149377593360996
836,Nissan,Rogue,2018,AWD SV,Streetside Motors,0,0,0,1,0.0005772864040305087,0.043478260869565216,66.0,0.015151515151515152
837,Nissan,Rogue,2018,AWD SV,South Trail Nissan,0,0,0,1,0.0006472605136099643,0.043478260869565216,162.0,0.006172839506172839
838,Nissan,Rogue,2018,AWD SV,Revmotors,0,0,0,1,0.0005073122944510532,0.043478260869565216,59.0,0.01694915254237288
839,Nissan,Rogue,2018,AWD SV,Olivier Kia McMasterville,0,0,0,1,0.0009271569519277868,0.043478260869565216,105.0,0.009523809523809525
840,Nissan,Rogue,2018,AWD SV,Nanaimo Mitsubishi,1,1,1,1,0.0008221957875586034,0.043478260869565216,,
841,Nissan,Rogue,2018,AWD SV,Murray Mazda Chilliwack,1,1,1,1,0.0007697152053740117,0.043478260869565216,88.0,0.011363636363636364
842,Nissan,Rogue,2018,AWD SV,1202894 Ontario Inc - Edwards Mazda,1,1,0,1,0.002484080890070674,0.043478260869565216,43.0,0.023255813953488372
843,Nissan,Rogue,2018,AWD SV,401 Auto RV Canada Inc. - Cambridge,0,0,0,1,0.0008746763697431951,0.043478260869565216,43.0,0.023255813953488372
844,Nissan,Rogue,2018,AWD SV,Corcon Auto Sales,1,1,1,1,0.001591910992932615,0.043478260869565216,,
845,Nissan,Rogue,2018,AWD SV,Carleton Place Ford Inc.,1,1,1,1,0.0011720663354558814,0.043478260869565216,129.0,0.007751937984496124
846,Nissan,Rogue,2018,AWD SV,Car Guys Incorporated,0,0,0,1,0.0006822475683996921,0.043478260869565216,87.0,0.011494252873563218
847,Nissan,Rogue,2018,AWD SV,Bolton Nissan,1,1,0,1,0.0004023511300818697,0.043478260869565216,144.0,0.006944444444444444
848,Nissan,Rogue,2018,AWD SV,Approval Team Inc.,1,1,1,1,0.0004548317122664614,0.043478260869565216,220.0,0.004545454545454545
849,Nissan,Rogue,2018,AWD SV,6929290 Canada Corporation,1,0,0,1,0.004740745924008117,0.043478260869565216,274.0,0.0036496350364963502
850,Nissan,Rogue,2018,AWD SV,Fairley & Stevens Ford,1,1,1,1,0.0011370792806661536,0.043478260869565216,241.0,0.004149377593360996
851,Hyundai,Santa Fe,2020,2.4L Essential AWD w/Safety Package,9578862 Canada Inc - Prio Auto Sales,1,0,0,1,0.007487229725001749,0.5,99.0,0.010101010101010102
852,Hyundai,Santa Fe,2020,2.4L Essential AWD w/Safety Package,JP Motors Sales Inc.,0,0,0,1,0.0029214190749422713,0.5,,
853,Jeep,Patriot,2016,4WD 4dr High Altitude,Pioneer Chrysler BC,2,2,2,2,0.010478622909523476,0.2857142857142857,226.0,0.004424778761061947
854,Jeep,Patriot,2016,4WD 4dr High Altitude,2970-7528 Quebec Inc - H Gregoire/Lane1,1,1,1,1,0.009219088937093275,0.14285714285714285,190.0,0.005263157894736842
855,Jeep,Patriot,2016,4WD 4dr High Altitude,6929290 Canada Corporation,0,0,0,1,0.004740745924008117,0.14285714285714285,,
856,Jeep,Patriot,2016,4WD 4dr High Altitude,Autospace Incorporated - Deals On Wheelz,0,0,0,1,0.011458260443635855,0.14285714285714285,253.0,0.003952569169960474
857,Jeep,Patriot,2016,4WD 4dr High Altitude,Lexa Auto Sales Ltd.,1,1,1,1,0.0035686795885522355,0.14285714285714285,,
858,Jeep,Patriot,2016,4WD 4dr High Altitude,Welland Honda,1,0,0,1,0.0011020922258764257,0.14285714285714285,220.0,0.004545454545454545
859,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,Autospace Incorporated - Deals On Wheelz,3,2,0,5,0.011458260443635855,0.2631578947368421,121.0,0.008264462809917356
860,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,7767579 Canada Inc - Nexgen Cars Canada,3,3,3,3,0.0036036666433419636,0.15789473684210525,115.66666666666667,0.008645533141210374
861,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,Courtier Automobile Superieur,2,2,2,3,0.0034987054789727802,0.15789473684210525,185.0,0.005405405405405406
862,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,1202894 Ontario Inc - Edwards Mazda,0,0,0,1,0.002484080890070674,0.05263157894736842,59.0,0.01694915254237288
863,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,2120004 Alberta Ltd - Diamond Motors,1,0,0,1,0.002221677979147715,0.05263157894736842,,
864,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,9300-0032 Quebec Inc - Simon's Auto Groupe,0,0,0,1,0.0028339514379679518,0.05263157894736842,52.0,0.019230769230769232
865,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,Auto Rev Inc,1,1,1,1,0.0014869498285634316,0.05263157894736842,267.0,0.003745318352059925
866,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,Autorama 2000 Inc.,1,1,1,1,0.005860331677279407,0.05263157894736842,,
867,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,D & L Motors Inc,1,1,1,1,0.0008396893149534672,0.05263157894736842,270.0,0.003703703703703704
868,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,Direct Auto Sales,1,1,0,1,0.0014869498285634316,0.05263157894736842,,
869,Chevrolet,Cruze,2017,4dr Sdn 1.4L LT w/1SD,Lancaster Auto Sales,0,0,0,1,0.00071723462318942,0.05263157894736842,64.0,0.015625
870,Ford,Escape,2018,SEL 4WD,6929290 Canada Corporation,3,3,1,3,0.004740745924008117,0.125,242.5,0.004123711340206186
871,Ford,Escape,2018,SEL 4WD,Direct Auto Sales,1,0,0,2,0.0014869498285634316,0.08333333333333333,105.0,0.009523809523809525
872,Ford,Escape,2018,SEL 4WD,2970-7528 Quebec Inc - H Gregoire/Lane1,0,0,0,1,0.009219088937093275,0.041666666666666664,129.0,0.007751937984496124
873,Ford,Escape,2018,SEL 4WD,Key West Auto Inc.,0,0,0,1,0.0007347281505842838,0.041666666666666664,91.0,0.01098901098901099
874,Ford,Escape,2018,SEL 4WD,Unicar Auto Group,0,0,0,1,0.0023616261983066267,0.041666666666666664,276.0,0.0036231884057971015
875,Ford,Escape,2018,SEL 4WD,Sundance Chevrolet,0,0,0,1,0.012070533902456092,0.041666666666666664,85.0,0.011764705882352941
876,Ford,Escape,2018,SEL 4WD,Revmotors,1,1,0,1,0.0005073122944510532,0.041666666666666664,267.0,0.003745318352059925
877,Ford,Escape,2018,SEL 4WD,Prime Tire and Auto,0,0,0,1,8.74676369743195e-05,0.041666666666666664,37.0,0.02702702702702703
878,Ford,Escape,2018,SEL 4WD,Petrie Ford,1,1,0,1,0.0009446504793226506,0.041666666666666664,,
879,Ford,Escape,2018,SEL 4WD,Openroad Infiniti Langley - OpenRoad Auto Group Limited,1,1,1,1,0.000524805821845917,0.041666666666666664,247.0,0.004048582995951417
880,Ford,Escape,2018,SEL 4WD,Manitoulin Chrysler,1,1,0,1,8.74676369743195e-05,0.041666666666666664,178.0,0.0056179775280898875
881,Ford,Escape,2018,SEL 4WD,Fairley & Stevens Ford,0,0,0,1,0.0011370792806661536,0.041666666666666664,245.0,0.004081632653061225
882,Ford,Escape,2018,SEL 4WD,Go Auto Wholesale - AB,0,0,0,1,0.005283045273248898,0.041666666666666664,,
883,Ford,Escape,2018,SEL 4WD,Empire Auto Group,1,0,0,1,0.0004898187670561892,0.041666666666666664,115.0,0.008695652173913044
884,Ford,Escape,2018,SEL 4WD,Corey Ford,0,0,0,1,0.0009446504793226506,0.041666666666666664,62.0,0.016129032258064516
885,Ford,Escape,2018,SEL 4WD,ClearCar,1,0,0,1,0.006577566300468827,0.041666666666666664,,
886,Ford,Escape,2018,SEL 4WD,Autorama 2000 Inc.,1,0,0,1,0.005860331677279407,0.041666666666666664,,
887,Ford,Escape,2018,SEL 4WD,Atlantic Mazda,1,1,1,1,0.001574417465537751,0.041666666666666664,,
888,Ford,Escape,2018,SEL 4WD,9578862 Canada Inc - Prio Auto Sales,1,1,0,1,0.007487229725001749,0.041666666666666664,92.0,0.010869565217391304
889,Ford,Escape,2018,SEL 4WD,7767579 Canada Inc - Nexgen Cars Canada,0,0,0,1,0.0036036666433419636,0.041666666666666664,43.0,0.023255813953488372
890,Ford,Escape,2018,SEL 4WD,Valley Ford Limited,1,1,1,1,0.0004898187670561892,0.041666666666666664,186.0,0.005376344086021506
891,Ford,Escape,2016,4WD 4dr SE,7767579 Canada Inc - Nexgen Cars Canada,3,3,2,3,0.0036036666433419636,0.06666666666666667,148.5,0.006734006734006734
892,Ford,Escape,2016,4WD 4dr SE,Occasion Vehicule de Longueuil,1,0,0,2,0.0004548317122664614,0.044444444444444446,108.0,0.009259259259259259
893,Ford,Escape,2016,4WD 4dr SE,JP Motors Sales Inc.,0,0,0,2,0.0029214190749422713,0.044444444444444446,53.5,0.018691588785046728
894,Ford,Escape,2016,4WD 4dr SE,6929290 Canada Corporation,2,2,1,2,0.004740745924008117,0.044444444444444446,218.0,0.0045871559633027525
895,Ford,Escape,2016,4WD 4dr SE,Patterson Auto Sales Inc.,0,0,0,2,0.0020117556504093484,0.044444444444444446,101.0,0.009900990099009901
896,Ford,Escape,2016,4WD 4dr SE,Auto 313 Inc.,0,0,0,2,0.0004723252396613253,0.044444444444444446,124.5,0.008032128514056224
897,Ford,Escape,2016,4WD 4dr SE,Nexus Auto Group Ltd.,0,0,0,1,0.0009446504793226506,0.022222222222222223,37.0,0.02702702702702703
898,Ford,Escape,2016,4WD 4dr SE,Key West Auto Inc.,0,0,0,1,0.0007347281505842838,0.022222222222222223,,
899,Ford,Escape,2016,4WD 4dr SE,Kingwest Motors,1,1,0,1,0.0005947799314253726,0.022222222222222223,99.0,0.010101010101010102
900,Ford,Escape,2016,4WD 4dr SE,Magog Honda,0,0,0,1,8.74676369743195e-05,0.022222222222222223,130.0,0.007692307692307693
901,Ford,Escape,2016,4WD 4dr SE,Malik Fine Cars Ltd,1,0,0,1,0.0009096634245329228,0.022222222222222223,268.0,0.0037313432835820895
902,Ford,Escape,2016,4WD 4dr SE,1237321 Alberta Inc - Wild Mile Auto Sales,0,0,0,1,0.00019242880134350291,0.022222222222222223,,
903,Ford,Escape,2016,4WD 4dr SE,Nubridge Auto Center Inc,0,0,0,1,1.7493527394863902e-05,0.022222222222222223,,
904,Ford,Escape,2016,4WD 4dr SE,DO NOT USE - First Choice Motors,0,0,0,1,0.002414106780491218,0.022222222222222223,218.0,0.0045871559633027525
905,Ford,Escape,2016,4WD 4dr SE,Pacific Nations Auto Sales And Finance Ltd,1,1,1,1,0.0008047022601637394,0.022222222222222223,,
906,Ford,Escape,2016,4WD 4dr SE,Right Turn Auto,0,0,0,1,0.0005947799314253726,0.022222222222222223,154.0,0.006493506493506494
907,Ford,Escape,2016,4WD 4dr SE,Style Auto - 9052-5585 Quebec Inc,1,1,1,1,0.0018018333216709818,0.022222222222222223,92.0,0.010869565217391304
908,Ford,Escape,2016,4WD 4dr SE,Toronto Auto Group,0,0,0,1,0.002099223287383668,0.022222222222222223,182.0,0.005494505494505495
909,Ford,Escape,2016,4WD 4dr SE,Unicar Auto Group,1,0,0,1,0.0023616261983066267,0.022222222222222223,,
910,Ford,Escape,2016,4WD 4dr SE,Direct Auto Sales,0,0,0,1,0.0014869498285634316,0.022222222222222223,239.0,0.0041841004184100415
911,Ford,Escape,2016,4WD 4dr SE,Carizma Auto Group,1,1,1,1,0.0005597928766356449,0.022222222222222223,276.0,0.0036231884057971015
912,Ford,Escape,2016,4WD 4dr SE,Carmoji.ca,1,1,1,1,0.0013819886641942482,0.022222222222222223,,
913,Ford,Escape,2016,4WD 4dr SE,9324-9068 Quebec Inc ( Autos Rr ),0,0,0,1,0.003131341403680638,0.022222222222222223,106.0,0.009433962264150943
914,Ford,Escape,2016,4WD 4dr SE,2244434 Ontario Inc - 417 Auto Sales,1,1,1,1,0.0006122734588202366,0.022222222222222223,87.0,0.011494252873563218
915,Ford,Escape,2016,4WD 4dr SE,2334052 Ontario Inc - Sam's Auto,0,0,0,1,0.0002449093835280946,0.022222222222222223,85.0,0.011764705882352941
916,Ford,Escape,2016,4WD 4dr SE,3274232 Nova Scotia - Driving Time Auto,0,0,0,1,0.000349870547897278,0.022222222222222223,252.0,0.003968253968253968
917,Ford,Escape,2016,4WD 4dr SE,401 Auto RV Canada Inc - Cambridge,0,0,0,1,0.0034112378419984607,0.022222222222222223,,
918,Ford,Escape,2016,4WD 4dr SE,9209-5462 Qc Inc,0,0,0,1,0.0050031488349310755,0.022222222222222223,101.0,0.009900990099009901
919,Ford,Escape,2016,4WD 4dr SE,9300-0032 Quebec Inc - Simon's Auto Groupe,1,1,0,1,0.0028339514379679518,0.022222222222222223,120.0,0.008333333333333333
920,Ford,Escape,2016,4WD 4dr SE,A & B Ford Sales Ltd,0,0,0,1,5.24805821845917e-05,0.022222222222222223,157.0,0.006369426751592357
921,Jeep,Cherokee,2016,4WD 4dr Trailhawk,Sundance Chevrolet,4,3,3,5,0.012070533902456092,0.29411764705882354,246.0,0.0040650406504065045
922,Jeep,Cherokee,2016,4WD 4dr Trailhawk,Bridge Valley,1,1,1,3,0.021954376880554197,0.17647058823529413,85.5,0.011695906432748537
923,Jeep,Cherokee,2016,4WD 4dr Trailhawk,Automobiles Paille Inc.,1,1,0,2,0.02323140438037926,0.11764705882352941,145.0,0.006896551724137931
924,Jeep,Cherokee,2016,4WD 4dr Trailhawk,9578862 Canada Inc - Prio Auto Sales,1,0,0,1,0.007487229725001749,0.058823529411764705,85.0,0.011764705882352941
925,Jeep,Cherokee,2016,4WD 4dr Trailhawk,FlexCar Auto Group,1,1,1,1,0.0002449093835280946,0.058823529411764705,95.0,0.010526315789473684
926,Jeep,Cherokee,2016,4WD 4dr Trailhawk,Island Park Auto Sales Inc.,0,0,0,1,0.001731859212091526,0.058823529411764705,,
927,Jeep,Cherokee,2016,4WD 4dr Trailhawk,Keezee Auto,0,0,0,1,0.0016618851025120705,0.058823529411764705,92.0,0.010869565217391304
928,Jeep,Cherokee,2016,4WD 4dr Trailhawk,McNaught Buick Cadillac GMC,1,0,0,1,0.0008221957875586034,0.058823529411764705,155.0,0.0064516129032258064
929,Jeep,Cherokee,2016,4WD 4dr Trailhawk,Super Dave's Auto Sales,0,0,0,1,6.997410957945561e-05,0.058823529411764705,52.0,0.019230769230769232
930,Jeep,Cherokee,2016,4WD 4dr Trailhawk,Yosh Shmenge Remarketing,1,0,0,1,0.003533692533762508,0.058823529411764705,178.0,0.0056179775280898875
931,BMW,X5,2013,AWD 4dr 35i,European Auto Gallery,0,0,0,5,0.012123014484640683,0.4166666666666667,148.5,0.006734006734006734
932,BMW,X5,2013,AWD 4dr 35i,European Specialty Automotive,1,1,0,3,0.000174935273948639,0.25,186.0,0.005376344086021506
933,BMW,X5,2013,AWD 4dr 35i,Car4U Motors Ltd.,0,0,0,1,0.0008221957875586034,0.08333333333333333,67.0,0.014925373134328358
934,BMW,X5,2013,AWD 4dr 35i,Harmony Auto Sales Ltd - Harmony Honda,0,0,0,1,0.0010146245889021063,0.08333333333333333,46.0,0.021739130434782608
935,BMW,X5,2013,AWD 4dr 35i,Pacific West Coast Wholesale Ltd.,0,0,0,1,0.0002099223287383668,0.08333333333333333,240.0,0.004166666666666667
936,BMW,X5,2013,AWD 4dr 35i,Rivershore Chrysler Dodge Jeep Ram,0,0,0,1,8.74676369743195e-05,0.08333333333333333,249.0,0.004016064257028112
937,Ford,Escape,2017,FWD 4dr SE,7767579 Canada Inc - Nexgen Cars Canada,3,3,2,3,0.0036036666433419636,0.08823529411764706,148.5,0.006734006734006734
938,Ford,Escape,2017,FWD 4dr SE,6929290 Canada Corporation,2,2,1,2,0.004740745924008117,0.058823529411764705,218.0,0.0045871559633027525
939,Ford,Escape,2017,FWD 4dr SE,Occasion Vehicule de Longueuil,1,0,0,2,0.0004548317122664614,0.058823529411764705,108.0,0.009259259259259259
940,Ford,Escape,2017,FWD 4dr SE,JP Motors Sales Inc.,0,0,0,2,0.0029214190749422713,0.058823529411764705,53.5,0.018691588785046728
941,Ford,Escape,2017,FWD 4dr SE,1292448 Ontario Limited - Used Trucks Ottawa,1,1,1,1,0.000524805821845917,0.029411764705882353,269.0,0.0037174721189591076
942,Ford,Escape,2017,FWD 4dr SE,Carizma Auto Group,1,1,1,1,0.0005597928766356449,0.029411764705882353,276.0,0.0036231884057971015
943,Ford,Escape,2017,FWD 4dr SE,Unicar Auto Group,1,0,0,1,0.0023616261983066267,0.029411764705882353,,
944,Ford,Escape,2017,FWD 4dr SE,Style Auto - 9052-5585 Quebec Inc,1,1,1,1,0.0018018333216709818,0.029411764705882353,92.0,0.010869565217391304
945,Ford,Escape,2017,FWD 4dr SE,Right Turn Auto,0,0,0,1,0.0005947799314253726,0.029411764705882353,154.0,0.006493506493506494
946,Ford,Escape,2017,FWD 4dr SE,Patterson Auto Sales Inc.,0,0,0,1,0.0020117556504093484,0.029411764705882353,101.0,0.009900990099009901
947,Ford,Escape,2017,FWD 4dr SE,Nexus Auto Group Ltd.,0,0,0,1,0.0009446504793226506,0.029411764705882353,37.0,0.02702702702702703
948,Ford,Escape,2017,FWD 4dr SE,Magog Honda,0,0,0,1,8.74676369743195e-05,0.029411764705882353,130.0,0.007692307692307693
